As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
2/04/2024,2020,1,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,1
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,Alice Springs,,218
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,Darwin,,179
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,Katherine,,43
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,4
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,7
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,9
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,8
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,7
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,32
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,4
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,17
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,5
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,5
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,4
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,12
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,7
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,12
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,9
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,1
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,8
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,16
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,Palmerston,,102
2/04/2024,2020,1,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,31
2/04/2024,2020,1,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,6
2/04/2024,2020,1,Robbery - extortion and related offences,Robbery,-,-,Darwin,,8
2/04/2024,2020,1,Robbery - extortion and related offences,Robbery,-,-,Nhulunbuy,,1
2/04/2024,2020,1,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Daly,1
2/04/2024,2020,1,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,4
2/04/2024,2020,1,Robbery - extortion and related offences,Blackmail and extortion,-,-,Darwin,,1
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,11
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,Darwin,,14
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,Katherine,,1
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Alligator,1
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Daly,1
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Thamarrurr,1
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tiwi Islands,2
2/04/2024,2020,1,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,9
2/04/2024,2020,1,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,1
2/04/2024,2020,1,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,1
2/04/2024,2020,1,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,West Arnhem,1
2/04/2024,2020,1,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2020,1,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,,1
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,162
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,255
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,50
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,5
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,9
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,7
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,7
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,5
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,19
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,3
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,10
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,3
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,3
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,8
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,2
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,1
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,6
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,7
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,6
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,6
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,3
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,7
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,9
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,1
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,122
2/04/2024,2020,1,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,24
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Alice Springs,,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,,3
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Thamarrurr,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Palmerston,,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Alice Springs,,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Katherine,,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Alligator,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Weddell,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,6
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Alligator,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Gulf,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tanami,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Thamarrurr,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Victoria River,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Virginia,1
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,West Arnhem,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Yuendumu - Anmatjere,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,2
2/04/2024,2020,2,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Tennant Creek,,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,Alice Springs,,38
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,Darwin,,41
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,Katherine,,14
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,6
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,6
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Tiwi Islands,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Weddell,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,Palmerston,,15
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,36
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,Darwin,,25
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,Katherine,,12
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,4
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,11
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,8
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Howard Springs,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,8
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,7
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,14
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,10
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,9
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,9
2/04/2024,2020,2,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,6
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,27
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,Darwin,,37
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,Katherine,,7
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Alligator,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Anindilyakwa,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Barkly,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Daly,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,8
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,61
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,38
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,24
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,6
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,4
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,4
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,2
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,5
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Weddell,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,3
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,10
2/04/2024,2020,2,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,18
2/04/2024,2020,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Darwin,,1
2/04/2024,2020,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Weddell,1
2/04/2024,2020,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Tennant Creek,,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,28
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,28
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,25
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,3
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,4
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,20
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,4
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,8
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,13
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,2
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,5
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,3
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,4
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,2
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,12
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,4
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,2
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,3
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,8
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,7
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,15
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,10
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,3
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,5
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,2
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Alligator,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,East Arnhem,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Thamarrurr,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,2
2/04/2024,2020,2,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,1
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,Alice Springs,,59
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,Darwin,,76
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,Katherine,,13
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,Nhulunbuy,,4
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,12
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,4
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,5
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,1
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,2
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Thamarrurr,4
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Victoria River,1
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Weddell,2
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,3
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,5
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,Palmerston,,27
2/04/2024,2020,2,House break-ins,House break-ins actual,-,-,Tennant Creek,,21
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,Alice Springs,,12
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,Darwin,,16
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,Katherine,,2
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,NT Balance,Anindilyakwa,2
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,NT Balance,Barkly,1
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,NT Balance,East Arnhem,1
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,NT Balance,Victoria River,1
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,1
2/04/2024,2020,2,House break-ins,House break-ins attempted,-,-,Palmerston,,2
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,15
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,19
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,3
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Anindilyakwa,4
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Barkly,2
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Daly,2
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Elsey,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,2
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Tiwi Islands,2
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,11
2/04/2024,2020,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,3
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,21
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,66
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,4
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Alligator,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Daly,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Gulf,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Petermann - Simpson,4
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Thamarrurr,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Victoria River,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,West Arnhem,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2020,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,,5
2/04/2024,2020,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,3
2/04/2024,2020,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,1
2/04/2024,2020,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Anindilyakwa,2
2/04/2024,2020,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2020,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,1
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,Alice Springs,,219
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,Darwin,,199
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,Katherine,,37
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,5
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,6
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,37
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,2
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,10
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,25
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,2
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,11
2/04/2024,2020,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,2
