As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
1/03/2024,2019,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,6
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,13
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,44
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,2
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Alligator,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,East Arnhem,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Gulf,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,2
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Victoria River,1
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,,5
1/03/2024,2019,2,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Tennant Creek,,1
1/03/2024,2019,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,5
1/03/2024,2019,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,1
1/03/2024,2019,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,1
1/03/2024,2019,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,1
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,Alice Springs,,92
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,Darwin,,154
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,Katherine,,29
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,5
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,8
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,27
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,3
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,2
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,13
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,21
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,4
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Koolpinyah,1
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,2
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,7
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,1
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,4
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,11
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,6
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,5
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,3
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,9
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,7
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,Palmerston,,50
1/03/2024,2019,2,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,24
1/03/2024,2019,2,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,1
1/03/2024,2019,2,Robbery - extortion and related offences,Robbery,-,-,Darwin,,4
1/03/2024,2019,2,Robbery - extortion and related offences,Robbery,-,-,Katherine,,1
1/03/2024,2019,2,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Anindilyakwa,1
1/03/2024,2019,2,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,1
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,3
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,Darwin,,15
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,Katherine,,2
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Barkly,2
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,1
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2019,2,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,8
1/03/2024,2019,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,1
1/03/2024,2019,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Gulf,1
1/03/2024,2019,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,,2
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,123
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,271
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,27
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,10
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,5
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,12
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,3
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,4
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,6
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,2
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,7
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,2
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,3
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,5
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,4
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,4
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,7
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,2
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,7
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,4
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,7
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,5
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,7
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,1
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,55
1/03/2024,2019,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,15
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Tiwi Islands,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Alice Springs,,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,3
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Palmerston,,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,4
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,2
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Gulf,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Humpty Doo,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Victoria River,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Weddell,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Unknown ,1
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,2
1/03/2024,2019,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Tennant Creek,,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,Alice Springs,,26
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,Darwin,,42
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,Katherine,,7
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,Nhulunbuy,,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Daly,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,5
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,5
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,5
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,7
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,7
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Tiwi Islands,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Weddell,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,Palmerston,,17
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,31
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,Darwin,,20
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,Katherine,,11
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,9
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,6
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,5
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,11
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,11
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,5
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,6
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,9
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,18
1/03/2024,2019,3,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,19
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,Darwin,,43
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,Katherine,,9
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Alligator,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Anindilyakwa,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Daly,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Sandover - Plenty,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Thamarrurr,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,9
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,46
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,48
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,22
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,4
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,5
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,2
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,1
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,3
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,20
1/03/2024,2019,3,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,9
1/03/2024,2019,3,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Alice Springs,,2
1/03/2024,2019,3,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Darwin,,1
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,19
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,54
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,35
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,1
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,8
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,8
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,2
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,5
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,14
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,4
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,3
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,4
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,3
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,3
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,2
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,7
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,5
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,5
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,9
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,16
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Unknown ,1
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,25
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,15
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,5
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,2
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,3
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Elsey,1
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Yuendumu - Anmatjere,3
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,1
1/03/2024,2019,3,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,Alice Springs,,47
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,Darwin,,73
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,Katherine,,6
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,Nhulunbuy,,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,2
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,4
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,3
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,2
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,2
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Thamarrurr,4
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Weddell,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,1
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,4
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,Palmerston,,24
1/03/2024,2019,3,House break-ins,House break-ins actual,-,-,Tennant Creek,,4
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,Alice Springs,,8
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,Darwin,,6
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,Katherine,,1
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,NT Balance,Barkly,1
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,NT Balance,East Arnhem,1
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,NT Balance,Elsey,1
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,NT Balance,Tanami,1
1/03/2024,2019,3,House break-ins,House break-ins attempted,-,-,Tennant Creek,,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,14
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,38
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Anindilyakwa,3
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Gulf,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,19
1/03/2024,2019,3,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,3
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,19
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,38
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,6
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Alligator,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Anindilyakwa,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,East Arnhem,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Koolpinyah,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Petermann - Simpson,2
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Victoria River,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Virginia,1
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,,10
1/03/2024,2019,3,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Tennant Creek,,3
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,1
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,3
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Katherine,,2
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Alligator,1
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Anindilyakwa,1
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Elsey,1
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Gulf,2
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,1
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Tiwi Islands,1
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,2
1/03/2024,2019,3,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Tennant Creek,,1
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,Alice Springs,,126
1/03/2024,2019,3,Property Damage Offences,Property damage offences,-,-,Darwin,,188
